State,District,Crop,Season,Area,Production,Yield
Madhya Pradesh,Dindori,Urad,Kharif,0.03,0.01,544
Madhya Pradesh,Dindori,Urad,Summer,0,0,870
Madhya Pradesh,Dindori,Urad,Total,0.03,0.02,575
Madhya Pradesh,Dindori,Moong,Kharif,0,0,500
Madhya Pradesh,Dindori,Moong,Summer,0,0,644
Madhya Pradesh,Dindori,Moong,Total,0,0,532
Madhya Pradesh,Dindori,Lentil,Rabi,0.33,0.26,781
Madhya Pradesh,Dindori,Lentil,Total,0.33,0.26,781
Madhya Pradesh,Dindori,Other Pulses,Rabi,0.26,0.19,720
Madhya Pradesh,Dindori,Other Pulses,Total,0.26,0.19,720
Madhya Pradesh,Dindori,Total Pulses,Total,0.69,0.54,779
Madhya Pradesh,Dindori,Total Food Grains,Kharif,1.72,2.9,1686
Madhya Pradesh,Dindori,Total Food Grains,Rabi,0.98,1.12,1141
Madhya Pradesh,Dindori,Total Food Grains,Summer,0,0,860
Madhya Pradesh,Dindori,Total Food Grains,Total,2.71,4.03,1487
Madhya Pradesh,East Nimar,Rice,Kharif,0.02,0.01,673
Madhya Pradesh,East Nimar,Rice,Total,0.02,0.01,673
Madhya Pradesh,East Nimar,Wheat,Rabi,1.34,3.43,2553
Madhya Pradesh,East Nimar,Wheat,Total,1.34,3.43,2553
Madhya Pradesh,East Nimar,Maize,Kharif,0.31,1.04,3361
Madhya Pradesh,East Nimar,Maize,Rabi,0.13,0.51,3982
Madhya Pradesh,East Nimar,Maize,Summer,0,0,5576
Madhya Pradesh,East Nimar,Maize,Total,0.44,1.56,3545
Madhya Pradesh,East Nimar,Jowar,Kharif,0,0,1510
Madhya Pradesh,East Nimar,Jowar,Total,0,0,1510
Madhya Pradesh,East Nimar,Bajra,Kharif,0,0,980
Madhya Pradesh,East Nimar,Bajra,Total,0,0,980
Madhya Pradesh,East Nimar,Small Millets,Kharif,0,0,570
Madhya Pradesh,East Nimar,Small Millets,Total,0,0,570
Madhya Pradesh,East Nimar,Shree Anna /Nutri Cereals,Kharif,0,0,1325
Madhya Pradesh,East Nimar,Shree Anna /Nutri Cereals,Total,0,0,1325
Madhya Pradesh,East Nimar,Nutri/Coarse Cereals,Kharif,0.31,1.05,3348
Madhya Pradesh,East Nimar,Nutri/Coarse Cereals,Rabi,0.13,0.51,3982
Madhya Pradesh,East Nimar,Nutri/Coarse Cereals,Summer,0,0,5576
Madhya Pradesh,East Nimar,Nutri/Coarse Cereals,Total,0.44,1.56,3535
Madhya Pradesh,East Nimar,Cereals,Kharif,0.33,1.06,3174
Madhya Pradesh,East Nimar,Cereals,Rabi,1.47,3.94,2677
Madhya Pradesh,East Nimar,Cereals,Summer,0,0,5576
Madhya Pradesh,East Nimar,Cereals,Total,1.81,5.01,2770
Madhya Pradesh,East Nimar,Tur,Kharif,0.03,0.02,670
Madhya Pradesh,East Nimar,Tur,Total,0.03,0.02,670
Madhya Pradesh,East Nimar,Gram,Rabi,0.75,1.03,1378
Madhya Pradesh,East Nimar,Gram,Total,0.75,1.03,1378
Madhya Pradesh,East Nimar,Urad,Kharif,0,0,409
Madhya Pradesh,East Nimar,Urad,Summer,0,0,0
Madhya Pradesh,East Nimar,Urad,Total,0,0,406
Madhya Pradesh,East Nimar,Moong,Kharif,0,0,320
Madhya Pradesh,East Nimar,Moong,Summer,0.41,0.4,988
Madhya Pradesh,East Nimar,Moong,Total,0.41,0.4,982
Madhya Pradesh,East Nimar,Lentil,Rabi,0,0,600
Madhya Pradesh,East Nimar,Lentil,Total,0,0,600
Madhya Pradesh,East Nimar,Other Pulses,Rabi,0,0,633
Madhya Pradesh,East Nimar,Other Pulses,Total,0,0,633
Madhya Pradesh,East Nimar,Total Pulses,Total,1.19,1.46,1223
Madhya Pradesh,East Nimar,Total Food Grains,Kharif,0.37,1.08,2948
Madhya Pradesh,East Nimar,Total Food Grains,Rabi,2.22,4.98,2238
Madhya Pradesh,East Nimar,Total Food Grains,Summer,0.41,0.4,993
Madhya Pradesh,East Nimar,Total Food Grains,Total,3,6.46,2155
Madhya Pradesh,Guna,Rice,Kharif,0.11,0.26,2328
Madhya Pradesh,Guna,Rice,Rabi,0,0,2013
Madhya Pradesh,Guna,Rice,Total,0.11,0.26,2328
Madhya Pradesh,Guna,Wheat,Rabi,1.91,6.45,3383
Madhya Pradesh,Guna,Wheat,Total,1.91,6.45,3383
Madhya Pradesh,Guna,Maize,Kharif,2.17,6.52,3008
Madhya Pradesh,Guna,Maize,Rabi,0,0,2824
Madhya Pradesh,Guna,Maize,Summer,0,0,4720
Madhya Pradesh,Guna,Maize,Total,2.17,6.52,3008
Madhya Pradesh,Guna,Barley,Rabi,0,0,1756
Madhya Pradesh,Guna,Barley,Total,0,0,1756
Madhya Pradesh,Guna,Jowar,Kharif,0,0,1378
Madhya Pradesh,Guna,Jowar,Total,0,0,1378
Madhya Pradesh,Guna,Bajra,Kharif,0,0,1666
Madhya Pradesh,Guna,Bajra,Total,0,0,1666
Madhya Pradesh,Guna,Shree Anna /Nutri Cereals,Kharif,0,0,1597
Madhya Pradesh,Guna,Shree Anna /Nutri Cereals,Total,0,0,1597
Madhya Pradesh,Guna,Nutri/Coarse Cereals,Kharif,2.17,6.53,3006
Madhya Pradesh,Guna,Nutri/Coarse Cereals,Rabi,0,0,2422
Madhya Pradesh,Guna,Nutri/Coarse Cereals,Summer,0,0,4720
Madhya Pradesh,Guna,Nutri/Coarse Cereals,Total,2.17,6.53,3006
Madhya Pradesh,Guna,Cereals,Kharif,2.28,6.78,2974
Madhya Pradesh,Guna,Cereals,Rabi,1.91,6.46,3383
Madhya Pradesh,Guna,Cereals,Summer,0,0,4720
Madhya Pradesh,Guna,Cereals,Total,4.19,13.24,3160
Madhya Pradesh,Guna,Tur,Kharif,0,0,840
Madhya Pradesh,Guna,Tur,Total,0,0,840
Madhya Pradesh,Guna,Gram,Rabi,0.19,0.28,1445
Madhya Pradesh,Guna,Gram,Total,0.19,0.28,1445
Madhya Pradesh,Guna,Urad,Kharif,0.03,0.02,719
Madhya Pradesh,Guna,Urad,Summer,0,0,870
Madhya Pradesh,Guna,Urad,Total,0.03,0.02,722
Madhya Pradesh,Guna,Moong,Kharif,0,0,740
Madhya Pradesh,Guna,Moong,Summer,0.11,0.13,1185
Madhya Pradesh,Guna,Moong,Total,0.11,0.13,1177
Madhya Pradesh,Guna,Lentil,Rabi,0.17,0.19,1130
Madhya Pradesh,Guna,Lentil,Total,0.17,0.19,1130
Madhya Pradesh,Guna,Other Pulses,Rabi,0,0,915
Madhya Pradesh,Guna,Other Pulses,Total,0,0,915
Madhya Pradesh,Guna,Total Pulses,Total,0.51,0.63,1235
Madhya Pradesh,Guna,Total Food Grains,Kharif,2.31,6.8,2944
Madhya Pradesh,Guna,Total Food Grains,Rabi,2.28,6.93,3044
Madhya Pradesh,Guna,Total Food Grains,Summer,0.11,0.13,1188
Madhya Pradesh,Guna,Total Food Grains,Total,4.7,13.87,2951
Madhya Pradesh,Gwalior,Rice,Kharif,1.09,2.97,2710
Madhya Pradesh,Gwalior,Rice,Summer,0,0,2719
Madhya Pradesh,Gwalior,Rice,Total,1.1,2.97,2710
Madhya Pradesh,Gwalior,Wheat,Rabi,1.29,4.33,3358
Madhya Pradesh,Gwalior,Wheat,Total,1.29,4.33,3358
Madhya Pradesh,Gwalior,Maize,Kharif,0,0,2361
Madhya Pradesh,Gwalior,Maize,Rabi,0,0,3700
Madhya Pradesh,Gwalior,Maize,Summer,0,0,4660
Madhya Pradesh,Gwalior,Maize,Total,0,0.01,3036
Madhya Pradesh,Gwalior,Barley,Rabi,0,0,1647
Madhya Pradesh,Gwalior,Barley,Total,0,0,1647
Madhya Pradesh,Gwalior,Jowar,Kharif,0.26,0.54,2115
Madhya Pradesh,Gwalior,Jowar,Total,0.26,0.54,2115
Madhya Pradesh,Gwalior,Bajra,Kharif,0.11,0.24,2140
Madhya Pradesh,Gwalior,Bajra,Total,0.11,0.24,2140
Madhya Pradesh,Gwalior,Shree Anna /Nutri Cereals,Kharif,0.37,0.78,2123
Madhya Pradesh,Gwalior,Shree Anna /Nutri Cereals,Total,0.37,0.78,2123
Madhya Pradesh,Gwalior,Nutri/Coarse Cereals,Kharif,0.37,0.79,2124
Madhya Pradesh,Gwalior,Nutri/Coarse Cereals,Rabi,0,0,1959
Madhya Pradesh,Gwalior,Nutri/Coarse Cereals,Summer,0,0,4660
Madhya Pradesh,Gwalior,Nutri/Coarse Cereals,Total,0.37,0.79,2127
Madhya Pradesh,Gwalior,Cereals,Kharif,1.47,3.76,2562
Madhya Pradesh,Gwalior,Cereals,Rabi,1.29,4.33,3356
Madhya Pradesh,Gwalior,Cereals,Summer,0,0.01,3482
Madhya Pradesh,Gwalior,Cereals,Total,2.76,8.09,2934
Madhya Pradesh,Gwalior,Tur,Kharif,0,0,827
Madhya Pradesh,Gwalior,Tur,Total,0,0,827
Madhya Pradesh,Gwalior,Gram,Rabi,0.02,0.03,1646
Madhya Pradesh,Gwalior,Gram,Total,0.02,0.03,1646
Madhya Pradesh,Gwalior,Urad,Kharif,0.01,0,349
Madhya Pradesh,Gwalior,Urad,Total,0.01,0,349
Madhya Pradesh,Gwalior,Moong,Kharif,0,0,640
Madhya Pradesh,Gwalior,Moong,Summer,0.01,0,747
Madhya Pradesh,Gwalior,Moong,Total,0.01,0.01,719
Madhya Pradesh,Gwalior,Lentil,Rabi,0,0,820
Madhya Pradesh,Gwalior,Lentil,Total,0,0,820
Madhya Pradesh,Gwalior,Other Pulses,Rabi,0.02,0.02,1021
Madhya Pradesh,Gwalior,Other Pulses,Total,0.02,0.02,1021
Madhya Pradesh,Gwalior,Total Pulses,Total,0.05,0.05,1120
Madhya Pradesh,Gwalior,Total Food Grains,Kharif,1.47,3.76,2551
Madhya Pradesh,Gwalior,Total Food Grains,Rabi,1.33,4.38,3301
Madhya Pradesh,Gwalior,Total Food Grains,Summer,0.01,0.01,1356
Madhya Pradesh,Gwalior,Total Food Grains,Total,2.81,8.15,2902
Madhya Pradesh,Harda,Rice,Kharif,0.03,0.07,2301
Madhya Pradesh,Harda,Rice,Total,0.03,0.07,2301
Madhya Pradesh,Harda,Wheat,Rabi,0.83,3,3613
Madhya Pradesh,Harda,Wheat,Total,0.83,3,3613
Madhya Pradesh,Harda,Maize,Kharif,0.19,0.44,2353
Madhya Pradesh,Harda,Maize,Rabi,0.12,0.49,4176
Madhya Pradesh,Harda,Maize,Summer,0,0,4870
Madhya Pradesh,Harda,Maize,Total,0.31,0.94,3059
Madhya Pradesh,Harda,Barley,Rabi,0,0,1610
Madhya Pradesh,Harda,Barley,Total,0,0,1610
Madhya Pradesh,Harda,Jowar,Kharif,0,0,1439
Madhya Pradesh,Harda,Jowar,Total,0,0,1439
Madhya Pradesh,Harda,Bajra,Kharif,0,0,1000
Madhya Pradesh,Harda,Bajra,Total,0,0,1000
Madhya Pradesh,Harda,Small Millets,Kharif,0,0,840
Madhya Pradesh,Harda,Small Millets,Total,0,0,840
Madhya Pradesh,Harda,Shree Anna /Nutri Cereals,Kharif,0,0,1208
Madhya Pradesh,Harda,Shree Anna /Nutri Cereals,Total,0,0,1208
Madhya Pradesh,Harda,Nutri/Coarse Cereals,Kharif,0.19,0.44,2351
Madhya Pradesh,Harda,Nutri/Coarse Cereals,Rabi,0.12,0.49,4176
Madhya Pradesh,Harda,Nutri/Coarse Cereals,Summer,0,0,4870
Madhya Pradesh,Harda,Nutri/Coarse Cereals,Total,0.31,0.94,3057
Madhya Pradesh,Harda,Cereals,Kharif,0.22,0.51,2344
Madhya Pradesh,Harda,Cereals,Rabi,0.95,3.5,3683
Madhya Pradesh,Harda,Cereals,Summer,0,0,4870
Madhya Pradesh,Harda,Cereals,Total,1.17,4.01,3433
Madhya Pradesh,Harda,Tur,Kharif,0,0,1296
Madhya Pradesh,Harda,Tur,Total,0,0,1296
Madhya Pradesh,Harda,Gram,Rabi,0.68,1.17,1713
Madhya Pradesh,Harda,Gram,Total,0.68,1.17,1713
Madhya Pradesh,Harda,Urad,Kharif,0,0,589
Madhya Pradesh,Harda,Urad,Summer,0,0,790
Madhya Pradesh,Harda,Urad,Total,0,0,592
Madhya Pradesh,Harda,Moong,Kharif,0,0,700
Madhya Pradesh,Harda,Moong,Summer,1.44,1.89,1306
Madhya Pradesh,Harda,Moong,Total,1.45,1.89,1306
Madhya Pradesh,Harda,Lentil,Rabi,0,0,500
Madhya Pradesh,Harda,Lentil,Total,0,0,500
Madhya Pradesh,Harda,Other Pulses,Rabi,0,0,577
Madhya Pradesh,Harda,Other Pulses,Total,0,0,577
Madhya Pradesh,Harda,Total Pulses,Total,2.13,3.06,1436
Madhya Pradesh,Harda,Total Food Grains,Kharif,0.22,0.51,2327
Madhya Pradesh,Harda,Total Food Grains,Rabi,1.63,4.67,2857
Madhya Pradesh,Harda,Total Food Grains,Summer,1.44,1.89,1306
Madhya Pradesh,Harda,Total Food Grains,Total,3.3,7.07,2143
Madhya Pradesh,Hoshangabad,Rice,Kharif,2.16,5.29,2454
Madhya Pradesh,Hoshangabad,Rice,Rabi,0.01,0.02,3401
Madhya Pradesh,Hoshangabad,Rice,Summer,0,0.02,3396
Madhya Pradesh,Hoshangabad,Rice,Total,2.17,5.33,2459
Madhya Pradesh,Hoshangabad,Wheat,Rabi,2.06,8,3889
Madhya Pradesh,Hoshangabad,Wheat,Total,2.06,8,3889
Madhya Pradesh,Hoshangabad,Maize,Kharif,0.47,1.02,2148
Madhya Pradesh,Hoshangabad,Maize,Rabi,0.01,0.03,3947
Madhya Pradesh,Hoshangabad,Maize,Summer,0,0,5010
Madhya Pradesh,Hoshangabad,Maize,Total,0.48,1.05,2183
Madhya Pradesh,Hoshangabad,Barley,Rabi,0,0,1760
Madhya Pradesh,Hoshangabad,Barley,Total,0,0,1760
Madhya Pradesh,Hoshangabad,Jowar,Kharif,0,0,2050
Madhya Pradesh,Hoshangabad,Jowar,Total,0,0,2050
Madhya Pradesh,Hoshangabad,Bajra,Kharif,0,0,1000
Madhya Pradesh,Hoshangabad,Bajra,Total,0,0,1000
Madhya Pradesh,Hoshangabad,Small Millets,Kharif,0,0,726
Madhya Pradesh,Hoshangabad,Small Millets,Total,0,0,726
Madhya Pradesh,Hoshangabad,Shree Anna /Nutri Cereals,Kharif,0,0,1690
Madhya Pradesh,Hoshangabad,Shree Anna /Nutri Cereals,Total,0,0,1690
Madhya Pradesh,Hoshangabad,Nutri/Coarse Cereals,Kharif,0.47,1.02,2147
Madhya Pradesh,Hoshangabad,Nutri/Coarse Cereals,Rabi,0.01,0.03,3934
Madhya Pradesh,Hoshangabad,Nutri/Coarse Cereals,Summer,0,0,5010
Madhya Pradesh,Hoshangabad,Nutri/Coarse Cereals,Total,0.48,1.05,2183
Madhya Pradesh,Hoshangabad,Cereals,Kharif,2.63,6.31,2399
Madhya Pradesh,Hoshangabad,Cereals,Rabi,2.07,8.06,3888
Madhya Pradesh,Hoshangabad,Cereals,Summer,0,0.02,3533
Madhya Pradesh,Hoshangabad,Cereals,Total,4.71,14.39,3055
Madhya Pradesh,Hoshangabad,Tur,Kharif,0.01,0.02,1386
Madhya Pradesh,Hoshangabad,Tur,Total,0.01,0.02,1386
Madhya Pradesh,Hoshangabad,Gram,Rabi,0.59,1.11,1885
Madhya Pradesh,Hoshangabad,Gram,Total,0.59,1.11,1885
Madhya Pradesh,Hoshangabad,Urad,Kharif,0,0,530
Madhya Pradesh,Hoshangabad,Urad,Summer,0,0,940
Madhya Pradesh,Hoshangabad,Urad,Total,0,0,535
Madhya Pradesh,Hoshangabad,Moong,Kharif,0,0,460
Madhya Pradesh,Hoshangabad,Moong,Summer,2.98,3.99,1340
Madhya Pradesh,Hoshangabad,Moong,Total,2.98,3.99,1339
Madhya Pradesh,Hoshangabad,Lentil,Rabi,0,0,934
Madhya Pradesh,Hoshangabad,Lentil,Total,0,0,934
Madhya Pradesh,Hoshangabad,Other Pulses,Rabi,0,0,760
Madhya Pradesh,Hoshangabad,Other Pulses,Total,0,0,760
Madhya Pradesh,Hoshangabad,Total Pulses,Total,3.59,5.12,1428
Madhya Pradesh,Hoshangabad,Total Food Grains,Kharif,2.65,6.33,2388
Madhya Pradesh,Hoshangabad,Total Food Grains,Rabi,2.66,9.16,3445
Madhya Pradesh,Hoshangabad,Total Food Grains,Summer,2.98,4.01,1344
Madhya Pradesh,Hoshangabad,Total Food Grains,Total,8.29,19.51,2352
Madhya Pradesh,Indore,Rice,Kharif,0.01,0.01,1039
Madhya Pradesh,Indore,Rice,Total,0.01,0.01,1039
Madhya Pradesh,Indore,Wheat,Rabi,1.65,6.15,3727
Madhya Pradesh,Indore,Wheat,Total,1.65,6.15,3727
Madhya Pradesh,Indore,Maize,Kharif,0.02,0.06,3079
Madhya Pradesh,Indore,Maize,Rabi,0,0.01,2049
Madhya Pradesh,Indore,Maize,Summer,0,0.02,4685
Madhya Pradesh,Indore,Maize,Total,0.03,0.09,3189
Madhya Pradesh,Indore,Jowar,Kharif,0,0,1878
Madhya Pradesh,Indore,Jowar,Total,0,0,1878
Madhya Pradesh,Indore,Bajra,Kharif,0,0,2164
Madhya Pradesh,Indore,Bajra,Total,0,0,2164
Madhya Pradesh,Indore,Shree Anna /Nutri Cereals,Kharif,0,0.01,2019
Madhya Pradesh,Indore,Shree Anna /Nutri Cereals,Total,0,0.01,2019
Madhya Pradesh,Indore,Nutri/Coarse Cereals,Kharif,0.02,0.07,2901
Madhya Pradesh,Indore,Nutri/Coarse Cereals,Rabi,0,0.01,2049
Madhya Pradesh,Indore,Nutri/Coarse Cereals,Summer,0,0.02,4685
Madhya Pradesh,Indore,Nutri/Coarse Cereals,Total,0.03,0.09,3031
Madhya Pradesh,Indore,Cereals,Kharif,0.03,0.08,2588
Madhya Pradesh,Indore,Cereals,Rabi,1.65,6.16,3724
Madhya Pradesh,Indore,Cereals,Summer,0,0.02,4685
Madhya Pradesh,Indore,Cereals,Total,1.69,6.25,3706
Madhya Pradesh,Indore,Tur,Kharif,0,0,951
Madhya Pradesh,Indore,Tur,Total,0,0,951
Madhya Pradesh,Indore,Gram,Rabi,0.03,0.04,1501
Madhya Pradesh,Indore,Gram,Total,0.03,0.04,1501
Madhya Pradesh,Indore,Urad,Kharif,0,0,333
Madhya Pradesh,Indore,Urad,Total,0,0,333
Madhya Pradesh,Indore,Moong,Kharif,0,0,610
Madhya Pradesh,Indore,Moong,Summer,0,0,739
Madhya Pradesh,Indore,Moong,Total,0,0,725
Madhya Pradesh,Indore,Lentil,Rabi,0,0,660
Madhya Pradesh,Indore,Lentil,Total,0,0,660
Madhya Pradesh,Indore,Other Pulses,Rabi,0,0,702
Madhya Pradesh,Indore,Other Pulses,Total,0,0,702
Madhya Pradesh,Indore,Total Pulses,Total,0.03,0.04,1422
Madhya Pradesh,Indore,Total Food Grains,Kharif,0.03,0.08,2548
Madhya Pradesh,Indore,Total Food Grains,Rabi,1.68,6.2,3687
Madhya Pradesh,Indore,Total Food Grains,Summer,0,0.02,3752
Madhya Pradesh,Indore,Total Food Grains,Total,1.72,6.29,3667
Madhya Pradesh,Jabalpur,Rice,Kharif,1.68,3.94,2347
Madhya Pradesh,Jabalpur,Rice,Total,1.68,3.94,2347
Madhya Pradesh,Jabalpur,Wheat,Rabi,1.44,5.17,3586
Madhya Pradesh,Jabalpur,Wheat,Total,1.44,5.17,3586
Madhya Pradesh,Jabalpur,Maize,Kharif,0.52,1.25,2375
Madhya Pradesh,Jabalpur,Maize,Rabi,0,0,2253
Madhya Pradesh,Jabalpur,Maize,Summer,0,0.01,4896
Madhya Pradesh,Jabalpur,Maize,Total,0.53,1.25,2380
Madhya Pradesh,Jabalpur,Jowar,Kharif,0,0,2321
Madhya Pradesh,Jabalpur,Jowar,Total,0,0,2321
Madhya Pradesh,Jabalpur,Bajra,Kharif,0,0,1167
Madhya Pradesh,Jabalpur,Bajra,Total,0,0,1167
Madhya Pradesh,Jabalpur,Small Millets,Kharif,0.08,0.08,1022
Madhya Pradesh,Jabalpur,Small Millets,Total,0.08,0.08,1022
Madhya Pradesh,Jabalpur,Shree Anna /Nutri Cereals,Kharif,0.08,0.08,1044
Madhya Pradesh,Jabalpur,Shree Anna /Nutri Cereals,Total,0.08,0.08,1044
Madhya Pradesh,Jabalpur,Nutri/Coarse Cereals,Kharif,0.6,1.33,2202
Madhya Pradesh,Jabalpur,Nutri/Coarse Cereals,Rabi,0,0,2253
Madhya Pradesh,Jabalpur,Nutri/Coarse Cereals,Summer,0,0.01,4896
Madhya Pradesh,Jabalpur,Nutri/Coarse Cereals,Total,0.61,1.34,2208
Madhya Pradesh,Jabalpur,Cereals,Kharif,2.28,5.27,2309
Madhya Pradesh,Jabalpur,Cereals,Rabi,1.44,5.18,3585
Madhya Pradesh,Jabalpur,Cereals,Summer,0,0.01,4896
Madhya Pradesh,Jabalpur,Cereals,Total,3.73,10.45,2804
Madhya Pradesh,Jabalpur,Tur,Kharif,0.08,0.07,851
Madhya Pradesh,Jabalpur,Tur,Total,0.08,0.07,851
Madhya Pradesh,Jabalpur,Gram,Rabi,0.13,0.23,1670
Madhya Pradesh,Jabalpur,Gram,Total,0.13,0.23,1670
Madhya Pradesh,Jabalpur,Urad,Kharif,0.02,0.02,662
Madhya Pradesh,Jabalpur,Urad,Summer,0.67,0.9,1350
Madhya Pradesh,Jabalpur,Urad,Total,0.69,0.92,1327
Madhya Pradesh,Jabalpur,Moong,Kharif,0,0,530
Madhya Pradesh,Jabalpur,Moong,Summer,0.65,0.83,1263
Madhya Pradesh,Jabalpur,Moong,Total,0.66,0.83,1261
Madhya Pradesh,Jabalpur,Lentil,Rabi,0.03,0.03,1196
Madhya Pradesh,Jabalpur,Lentil,Total,0.03,0.03,1196
Madhya Pradesh,Jabalpur,Other Pulses,Rabi,0.25,0.32,1277
Madhya Pradesh,Jabalpur,Other Pulses,Total,0.25,0.32,1277
Madhya Pradesh,Jabalpur,Total Pulses,Total,1.83,2.38,1300
Madhya Pradesh,Jabalpur,Total Food Grains,Kharif,2.39,5.35,2243
Madhya Pradesh,Jabalpur,Total Food Grains,Rabi,1.85,5.75,3104
Madhya Pradesh,Jabalpur,Total Food Grains,Summer,1.32,1.74,1310
Madhya Pradesh,Jabalpur,Total Food Grains,Total,5.56,12.84,2308
Madhya Pradesh,Jhabua,Rice,Kharif,0.05,0.05,1048
Madhya Pradesh,Jhabua,Rice,Total,0.05,0.05,1048
Madhya Pradesh,Jhabua,Wheat,Rabi,0.68,1.6,2361
Madhya Pradesh,Jhabua,Wheat,Total,0.68,1.6,2361
Madhya Pradesh,Jhabua,Maize,Kharif,0.67,1.55,2310
Madhya Pradesh,Jhabua,Maize,Rabi,0.14,0.43,3068
Madhya Pradesh,Jhabua,Maize,Summer,0,0,4654
Madhya Pradesh,Jhabua,Maize,Total,0.81,1.98,2441
Madhya Pradesh,Jhabua,Barley,Rabi,0,0,1770
Madhya Pradesh,Jhabua,Barley,Total,0,0,1770
Madhya Pradesh,Jhabua,Jowar,Kharif,0.02,0.03,1282
Madhya Pradesh,Jhabua,Jowar,Total,0.02,0.03,1282
Madhya Pradesh,Jhabua,Bajra,Kharif,0,0,890
Madhya Pradesh,Jhabua,Bajra,Total,0,0,890
Madhya Pradesh,Jhabua,Small Millets,Kharif,0,0,620
Madhya Pradesh,Jhabua,Small Millets,Total,0,0,620
Madhya Pradesh,Jhabua,Shree Anna /Nutri Cereals,Kharif,0.02,0.03,1240
Madhya Pradesh,Jhabua,Shree Anna /Nutri Cereals,Total,0.02,0.03,1240
Madhya Pradesh,Jhabua,Nutri/Coarse Cereals,Kharif,0.7,1.58,2272
Madhya Pradesh,Jhabua,Nutri/Coarse Cereals,Rabi,0.14,0.43,3067
Madhya Pradesh,Jhabua,Nutri/Coarse Cereals,Summer,0,0,4654
Madhya Pradesh,Jhabua,Nutri/Coarse Cereals,Total,0.84,2.01,2405
Madhya Pradesh,Jhabua,Cereals,Kharif,0.74,1.63,2193
Madhya Pradesh,Jhabua,Cereals,Rabi,0.82,2.03,2481
Madhya Pradesh,Jhabua,Cereals,Summer,0,0,4654
Madhya Pradesh,Jhabua,Cereals,Total,1.56,3.66,2344
Madhya Pradesh,Jhabua,Tur,Kharif,0,0,710
Madhya Pradesh,Jhabua,Tur,Total,0,0,710
Madhya Pradesh,Jhabua,Gram,Rabi,0.14,0.19,1329
Madhya Pradesh,Jhabua,Gram,Total,0.14,0.19,1329
Madhya Pradesh,Jhabua,Urad,Kharif,0.01,0,659
Madhya Pradesh,Jhabua,Urad,Summer,0,0,0
Madhya Pradesh,Jhabua,Urad,Total,0.01,0,658
Madhya Pradesh,Jhabua,Moong,Kharif,0,0,615
Madhya Pradesh,Jhabua,Moong,Summer,0,0,679
Madhya Pradesh,Jhabua,Moong,Total,0,0,635
Madhya Pradesh,Jhabua,Other Pulses,Rabi,0,0,780
Madhya Pradesh,Jhabua,Other Pulses,Total,0,0,780
Madhya Pradesh,Jhabua,Total Pulses,Total,0.15,0.19,1282
Madhya Pradesh,Jhabua,Total Food Grains,Kharif,0.75,1.64,2174
Madhya Pradesh,Jhabua,Total Food Grains,Rabi,0.96,2.22,2312
Madhya Pradesh,Jhabua,Total Food Grains,Summer,0,0,1877
Madhya Pradesh,Jhabua,Total Food Grains,Total,1.71,3.86,2251
Madhya Pradesh,Katni,Rice,Kharif,1.95,5.33,2738
Madhya Pradesh,Katni,Rice,Total,1.95,5.33,2738
Madhya Pradesh,Katni,Wheat,Rabi,1.59,4.99,3133
Madhya Pradesh,Katni,Wheat,Total,1.59,4.99,3133
Madhya Pradesh,Katni,Maize,Kharif,0.01,0.03,2612
Madhya Pradesh,Katni,Maize,Rabi,0,0,2196
Madhya Pradesh,Katni,Maize,Summer,0,0,4488
Madhya Pradesh,Katni,Maize,Total,0.01,0.03,2680
Madhya Pradesh,Katni,Barley,Rabi,0,0,1867
Madhya Pradesh,Katni,Barley,Total,0,0,1867
Madhya Pradesh,Katni,Jowar,Kharif,0,0,1765
Madhya Pradesh,Katni,Jowar,Total,0,0,1765
Madhya Pradesh,Katni,Bajra,Kharif,0,0,1129
Madhya Pradesh,Katni,Bajra,Total,0,0,1129
Madhya Pradesh,Katni,Small Millets,Kharif,0.08,0.09,1220
Madhya Pradesh,Katni,Small Millets,Total,0.08,0.09,1220
Madhya Pradesh,Katni,Shree Anna /Nutri Cereals,Kharif,0.08,0.09,1221
Madhya Pradesh,Katni,Shree Anna /Nutri Cereals,Total,0.08,0.09,1221
Madhya Pradesh,Katni,Nutri/Coarse Cereals,Kharif,0.09,0.12,1395
Madhya Pradesh,Katni,Nutri/Coarse Cereals,Rabi,0,0,1961
Madhya Pradesh,Katni,Nutri/Coarse Cereals,Summer,0,0,4488
Madhya Pradesh,Katni,Nutri/Coarse Cereals,Total,0.09,0.12,1419
Madhya Pradesh,Katni,Cereals,Kharif,2.03,5.45,2681
Madhya Pradesh,Katni,Cereals,Rabi,1.59,4.99,3132
Madhya Pradesh,Katni,Cereals,Summer,0,0,4488
Madhya Pradesh,Katni,Cereals,Total,3.63,10.44,2879
Madhya Pradesh,Katni,Tur,Kharif,0.01,0.01,1074
Madhya Pradesh,Katni,Tur,Total,0.01,0.01,1074
Madhya Pradesh,Katni,Gram,Rabi,0.08,0.13,1543
Madhya Pradesh,Katni,Gram,Total,0.08,0.13,1543
Madhya Pradesh,Katni,Urad,Kharif,0,0,768
Madhya Pradesh,Katni,Urad,Summer,0.15,0.21,1410
Madhya Pradesh,Katni,Urad,Total,0.15,0.21,1393
Madhya Pradesh,Katni,Moong,Kharif,0,0,720
Madhya Pradesh,Katni,Moong,Summer,0.46,0.4,868
Madhya Pradesh,Katni,Moong,Total,0.46,0.4,867
